% Feature correlation 

@relation 'Feature correlation'

@attribute 'First feature id' numeric
@attribute 'First feature dimension' numeric
@attribute 'Second feature id' numeric
@attribute 'Second feature dimension' numeric
@attribute 'Correlation coefficient' numeric

@data
61,2,218,12,0.086913
61,2,401,1,0.14002
61,2,402,1,0.17402
61,2,405,1,0.099425
61,2,406,1,0.031431
61,2,407,1,0.27708
61,2,410,1,0.10957
61,2,410,2,0.12455
61,2,410,3,0.10943
61,2,410,4,0.11391
61,2,410,5,0.13055
61,2,410,6,0.14317
61,2,410,7,0.13763
61,2,418,1,0.10688
61,2,420,1,0.19431
61,2,421,1,NaN
61,2,422,1,0.10854
61,2,425,1,0.074125
61,2,427,1,0.1208
61,2,427,2,0.091388
61,2,427,3,0.077933
61,2,427,4,0.074956
61,2,427,5,0.075111
61,3,61,4,0.27672
61,3,61,5,0.24155
61,3,61,6,0.25695
61,3,61,7,0.30821
61,3,61,8,0.28958
61,3,61,9,0.26762
61,3,61,10,0.23491
61,3,62,1,0.030856
61,3,62,2,0.036269
61,3,62,3,0.048641
61,3,62,4,0.052692
61,3,62,5,0.051443
61,3,62,6,0.053408
61,3,62,7,0.068079
61,3,62,8,0.09421
61,3,62,9,0.11791
61,3,62,10,0.1455
61,3,200,1,0.078026
61,3,201,1,0.11993
61,3,202,1,0.039987
61,3,202,2,0.12382
61,3,203,1,0.039441
61,3,204,1,0.38238
61,3,204,2,0.31514
61,3,204,3,0.30325
61,3,204,4,0.38589
61,3,204,5,0.30722
61,3,204,6,0.43668
61,3,204,7,0.29179
61,3,204,8,0.32047
61,3,204,9,0.45801
61,3,204,10,0.33202
61,3,204,11,0.50296
61,3,204,12,0.29278
61,3,204,13,0.08968
61,3,204,14,0.087118
61,3,204,15,0.086633
61,3,204,16,0.12738
61,3,204,17,0.084387
61,3,204,18,0.11876
61,3,204,19,0.092706
61,3,204,20,0.08578
61,3,204,21,0.11368
61,3,204,22,0.092084
61,3,204,23,0.237
61,3,204,24,0.085599
61,3,205,1,0.35653
61,3,206,1,0.091289
61,3,206,2,0.096868
61,3,206,3,0.10907
61,3,206,4,0.16223
61,3,206,5,0.23412
61,3,206,6,0.28896
61,3,206,7,0.25932
61,3,206,8,0.1667
61,3,206,9,0.099556
61,3,206,10,0.09451
61,3,206,11,0.10293
61,3,206,12,0.095701
61,3,207,1,0.10838
61,3,209,1,0.074446
61,3,209,2,0.064839
61,3,209,3,0.074934
61,3,209,4,0.064389
61,3,209,5,0.068732
61,3,209,6,0.094765
61,3,209,7,0.072847
61,3,209,8,0.072077
61,3,209,9,0.070534
61,3,209,10,0.07
61,3,209,11,0.065813
61,3,209,12,0.068851
61,3,210,1,0.08109
61,3,210,2,0.07855
61,3,210,3,0.067137
61,3,210,4,0.063654
61,3,210,5,0.072165
61,3,210,6,0.10987
61,3,210,7,0.074035
61,3,210,8,0.060817
61,3,210,9,0.073748
61,3,210,10,0.067291
61,3,210,11,0.06027
61,3,210,12,0.08227
61,3,211,1,0.35653
61,3,211,2,0.091866
61,3,211,3,0.076339
61,3,212,1,0.3852
61,3,212,2,0.093419
61,3,212,3,0.073819
61,3,213,1,0.34302
61,3,213,2,0.071242
61,3,213,3,0.05106
61,3,214,1,0.31973
61,3,214,2,0.063615
61,3,214,3,0.040783
61,3,215,1,0.28989
61,3,215,2,0.058658
61,3,215,3,0.039432
61,3,216,1,0.065824
61,3,216,2,0.07173
61,3,216,3,0.066432
61,3,216,4,0.065228
61,3,216,5,0.061493
61,3,216,6,0.067017
61,3,217,1,0.053605
61,3,218,1,0.10156
61,3,218,2,0.090536
61,3,218,3,0.08838
61,3,218,4,0.099603
61,3,218,5,0.11842
61,3,218,6,0.14776
61,3,218,7,0.11862
61,3,218,8,0.09372
61,3,218,9,0.094614
61,3,218,10,0.096567
61,3,218,11,0.09637
61,3,218,12,0.093549
61,3,401,1,0.071945
61,3,402,1,0.18648
61,3,405,1,0.050847
61,3,406,1,0.019913
61,3,407,1,0.28912
61,3,410,1,0.1024
61,3,410,2,0.11929
61,3,410,3,0.13305
61,3,410,4,0.1424
61,3,410,5,0.13424
61,3,410,6,0.12542
61,3,410,7,0.12571
61,3,418,1,0.091878
61,3,420,1,0.19512
61,3,421,1,NaN
61,3,422,1,0.10521
61,3,425,1,0.071282
61,3,427,1,0.11913
61,3,427,2,0.08895
61,3,427,3,0.082213
61,3,427,4,0.077473
61,3,427,5,0.082413
61,4,61,5,0.34034
61,4,61,6,0.33071
61,4,61,7,0.34014
61,4,61,8,0.33853
61,4,61,9,0.27629
61,4,61,10,0.22396
61,4,62,1,0.025704
61,4,62,2,0.028079
61,4,62,3,0.033163
61,4,62,4,0.075917
61,4,62,5,0.052032
61,4,62,6,0.061321
61,4,62,7,0.07025
61,4,62,8,0.098761
61,4,62,9,0.11735
61,4,62,10,0.13497
61,4,200,1,0.08912
61,4,201,1,0.12072
61,4,202,1,0.11554
61,4,202,2,0.10246
61,4,203,1,0.063464
61,4,204,1,0.37316
61,4,204,2,0.36038
61,4,204,3,0.32906
61,4,204,4,0.36614
61,4,204,5,0.51401
61,4,204,6,0.58466
61,4,204,7,0.32995
61,4,204,8,0.51731
61,4,204,9,0.30574
61,4,204,10,0.35844
61,4,204,11,0.33528
61,4,204,12,0.33406
61,4,204,13,0.10625
61,4,204,14,0.08873
61,4,204,15,0.090968
61,4,204,16,0.15557
61,4,204,17,0.26406
61,4,204,18,0.29193
61,4,204,19,0.10385
61,4,204,20,0.28797
61,4,204,21,0.20522
61,4,204,22,0.10664
61,4,204,23,0.10379
61,4,204,24,0.095413
61,4,205,1,0.3293
61,4,206,1,0.086965
61,4,206,2,0.12908
61,4,206,3,0.22516
61,4,206,4,0.24718
61,4,206,5,0.15319
61,4,206,6,0.10063
61,4,206,7,0.10858
61,4,206,8,0.12211
61,4,206,9,0.14181
61,4,206,10,0.11905
61,4,206,11,0.10846
61,4,206,12,0.10673
61,4,207,1,0.053852
61,4,209,1,0.084167
61,4,209,2,0.06865
61,4,209,3,0.10228
61,4,209,4,0.099921
61,4,209,5,0.077706
61,4,209,6,0.094104
61,4,209,7,0.070384
61,4,209,8,0.061274
61,4,209,9,0.066733
61,4,209,10,0.069282
61,4,209,11,0.070538
61,4,209,12,0.067781
61,4,210,1,0.06442
61,4,210,2,0.064755
61,4,210,3,0.097877
61,4,210,4,0.12002
61,4,210,5,0.066212
61,4,210,6,0.085304
61,4,210,7,0.072292
61,4,210,8,0.076633
61,4,210,9,0.073271
61,4,210,10,0.098296
61,4,210,11,0.095432
61,4,210,12,0.063607
61,4,211,1,0.3293
61,4,211,2,0.098793
61,4,211,3,0.081511
61,4,212,1,0.5239
61,4,212,2,0.13522
61,4,212,3,0.12064
61,4,213,1,0.47135
61,4,213,2,0.10503
61,4,213,3,0.068688
61,4,214,1,0.40513
61,4,214,2,0.078562
61,4,214,3,0.041694
61,4,215,1,0.34307
61,4,215,2,0.063906
61,4,215,3,0.054279
61,4,216,1,0.069557
61,4,216,2,0.064295
61,4,216,3,0.077443
61,4,216,4,0.099142
61,4,216,5,0.070956
61,4,216,6,0.07332
61,4,217,1,0.057203
61,4,218,1,0.087874
61,4,218,2,0.09695
61,4,218,3,0.14203
61,4,218,4,0.1375
61,4,218,5,0.10335
61,4,218,6,0.082299
61,4,218,7,0.082958
61,4,218,8,0.090436
61,4,218,9,0.088012
61,4,218,10,0.091894
61,4,218,11,0.089349
61,4,218,12,0.089115
61,4,401,1,0.062954
61,4,402,1,0.16814
61,4,405,1,0.042699
61,4,406,1,0.024304
61,4,407,1,0.28479
61,4,410,1,0.098547
61,4,410,2,0.11216
61,4,410,3,0.14132
61,4,410,4,0.14912
61,4,410,5,0.11825
61,4,410,6,0.11381
61,4,410,7,0.12241
61,4,418,1,0.08878
61,4,420,1,0.19328
61,4,421,1,NaN
61,4,422,1,0.099909
61,4,425,1,0.067751
61,4,427,1,0.10568
61,4,427,2,0.087891
61,4,427,3,0.07691
61,4,427,4,0.077418
61,4,427,5,0.072205
61,5,61,6,0.46966
61,5,61,7,0.3648
61,5,61,8,0.41365
61,5,61,9,0.3331
61,5,61,10,0.25285
61,5,62,1,0.027759
61,5,62,2,0.028714
61,5,62,3,0.031868
61,5,62,4,0.042206
61,5,62,5,0.077029
61,5,62,6,0.076374
61,5,62,7,0.081802
61,5,62,8,0.10622
61,5,62,9,0.12838
61,5,62,10,0.13356
61,5,200,1,0.10018
61,5,201,1,0.13007
61,5,202,1,0.063176
61,5,202,2,0.10041
61,5,203,1,0.048993
61,5,204,1,0.47337
61,5,204,2,0.54522
61,5,204,3,0.57415
61,5,204,4,0.48361
61,5,204,5,0.38728
61,5,204,6,0.39921
61,5,204,7,0.36034
61,5,204,8,0.42073
61,5,204,9,0.30413
61,5,204,10,0.43874
61,5,204,11,0.41026
61,5,204,12,0.42168
61,5,204,13,0.093889
61,5,204,14,0.24082
61,5,204,15,0.34518
61,5,204,16,0.11379
61,5,204,17,0.089932
61,5,204,18,0.10449
61,5,204,19,0.10099
61,5,204,20,0.13129
61,5,204,21,0.24224
61,5,204,22,0.15704
61,5,204,23,0.094264
61,5,204,24,0.14627
61,5,205,1,0.30895
61,5,206,1,0.1065
61,5,206,2,0.10945
61,5,206,3,0.11893
61,5,206,4,0.11102
61,5,206,5,0.1156
61,5,206,6,0.10742
61,5,206,7,0.10949
61,5,206,8,0.10899
61,5,206,9,0.13377
61,5,206,10,0.10373
61,5,206,11,0.1036
61,5,206,12,0.1475
61,5,207,1,0.11366
61,5,209,1,0.081027
61,5,209,2,0.11305
61,5,209,3,0.096259
61,5,209,4,0.063344
61,5,209,5,0.085964
61,5,209,6,0.083347
61,5,209,7,0.071614
61,5,209,8,0.067561
61,5,209,9,0.096314
61,5,209,10,0.083262
61,5,209,11,0.085647
61,5,209,12,0.1307
61,5,210,1,0.06753
61,5,210,2,0.098026
61,5,210,3,0.076339
61,5,210,4,0.090251
61,5,210,5,0.10328
61,5,210,6,0.074648
61,5,210,7,0.09677
61,5,210,8,0.076491
61,5,210,9,0.078802
61,5,210,10,0.070687
61,5,210,11,0.080271
61,5,210,12,0.089097
61,5,211,1,0.30895
61,5,211,2,0.15202
61,5,211,3,0.079546
61,5,212,1,0.54999
61,5,212,2,0.10843
61,5,212,3,0.12093
61,5,213,1,0.57069
61,5,213,2,0.12781
61,5,213,3,0.1156
61,5,214,1,0.50602
61,5,214,2,0.095518
61,5,214,3,0.052656
61,5,215,1,0.43048
61,5,215,2,0.072024
61,5,215,3,0.057235
61,5,216,1,0.066805
61,5,216,2,0.083917
61,5,216,3,0.097419
61,5,216,4,0.08472
61,5,216,5,0.069109
61,5,216,6,0.06695
61,5,217,1,0.062891
61,5,218,1,0.10328
61,5,218,2,0.089052
61,5,218,3,0.088696
61,5,218,4,0.088183
61,5,218,5,0.09826
61,5,218,6,0.09298
61,5,218,7,0.088769
61,5,218,8,0.088929
61,5,218,9,0.086455
61,5,218,10,0.092467
61,5,218,11,0.113
61,5,218,12,0.13129
61,5,401,1,0.066852
61,5,402,1,0.16906
61,5,405,1,0.041951
61,5,406,1,0.028688
61,5,407,1,0.30078
61,5,410,1,0.10522
61,5,410,2,0.11879
61,5,410,3,0.15218
61,5,410,4,0.16213
61,5,410,5,0.12134
61,5,410,6,0.11848
61,5,410,7,0.13488
61,5,418,1,0.09309
61,5,420,1,0.20076
61,5,421,1,NaN
61,5,422,1,0.1054
61,5,425,1,0.069379
61,5,427,1,0.10959
61,5,427,2,0.090898
61,5,427,3,0.080793
61,5,427,4,0.079039
61,5,427,5,0.077264
61,6,61,7,0.4871
61,6,61,8,0.50284
61,6,61,9,0.41096
61,6,61,10,0.31422
61,6,62,1,0.027169
61,6,62,2,0.028115
61,6,62,3,0.032239
61,6,62,4,0.039511
61,6,62,5,0.050068
61,6,62,6,0.098534
61,6,62,7,0.093681
61,6,62,8,0.11558
61,6,62,9,0.14173
61,6,62,10,0.14373
61,6,200,1,0.11166
61,6,201,1,0.12883
61,6,202,1,0.049101
61,6,202,2,0.14789
61,6,203,1,0.052347
61,6,204,1,0.47286
61,6,204,2,0.47629
61,6,204,3,0.49219
61,6,204,4,0.44122
61,6,204,5,0.45196
61,6,204,6,0.47913
61,6,204,7,0.43746
61,6,204,8,0.4767
61,6,204,9,0.34495
61,6,204,10,0.65536
61,6,204,11,0.65155
61,6,204,12,0.55707
61,6,204,13,0.098947
61,6,204,14,0.10776
61,6,204,15,0.18389
61,6,204,16,0.19031
61,6,204,17,0.098728
61,6,204,18,0.088679
61,6,204,19,0.13316
61,6,204,20,0.13951
61,6,204,21,0.25414
61,6,204,22,0.3729
61,6,204,23,0.27559
61,6,204,24,0.25698
61,6,205,1,0.29784
61,6,206,1,0.089257
61,6,206,2,0.09855
61,6,206,3,0.096228
61,6,206,4,0.10678
61,6,206,5,0.11314
61,6,206,6,0.12577
61,6,206,7,0.19334
61,6,206,8,0.17775
61,6,206,9,0.098645
61,6,206,10,0.10915
61,6,206,11,0.10191
61,6,206,12,0.095106
61,6,207,1,0.073018
61,6,209,1,0.092386
61,6,209,2,0.076575
61,6,209,3,0.07197
61,6,209,4,0.066208
61,6,209,5,0.089808
61,6,209,6,0.07052
61,6,209,7,0.098866
61,6,209,8,0.11238
61,6,209,9,0.097818
61,6,209,10,0.11575
61,6,209,11,0.064641
61,6,209,12,0.087924
61,6,210,1,0.076945
61,6,210,2,0.12887
61,6,210,3,0.081752
61,6,210,4,0.083308
61,6,210,5,0.090925
61,6,210,6,0.075029
61,6,210,7,0.082225
61,6,210,8,0.10582
61,6,210,9,0.074072
61,6,210,10,0.085301
61,6,210,11,0.067971
61,6,210,12,0.097937
61,6,211,1,0.29784
61,6,211,2,0.17462
61,6,211,3,0.082456
61,6,212,1,0.53955
61,6,212,2,0.086239
61,6,212,3,0.11915
61,6,213,1,0.61248
61,6,213,2,0.11217
61,6,213,3,0.14017
61,6,214,1,0.59596
61,6,214,2,0.10596
61,6,214,3,0.089827
61,6,215,1,0.5285
61,6,215,2,0.084484
61,6,215,3,0.052979
61,6,216,1,0.082966
61,6,216,2,0.084496
61,6,216,3,0.095697
61,6,216,4,0.10698
61,6,216,5,0.074432
61,6,216,6,0.072105
61,6,217,1,0.07333
61,6,218,1,0.092295
61,6,218,2,0.08736
61,6,218,3,0.090184
61,6,218,4,0.093017
61,6,218,5,0.093407
61,6,218,6,0.093374
61,6,218,7,0.11212
61,6,218,8,0.12144
61,6,218,9,0.090453
61,6,218,10,0.091323
61,6,218,11,0.092047
61,6,218,12,0.090709
61,6,401,1,0.067156
61,6,402,1,0.17261
61,6,405,1,0.043751
61,6,406,1,0.029044
61,6,407,1,0.31891
61,6,410,1,0.10814
61,6,410,2,0.122
61,6,410,3,0.16238
61,6,410,4,0.17083
61,6,410,5,0.12185
61,6,410,6,0.12393
61,6,410,7,0.14253
61,6,418,1,0.10214
61,6,420,1,0.21469
61,6,421,1,NaN
61,6,422,1,0.10975
61,6,425,1,0.071068
61,6,427,1,0.11148
61,6,427,2,0.091887
61,6,427,3,0.083776
61,6,427,4,0.086685
61,6,427,5,0.084227
61,7,61,8,0.64765
61,7,61,9,0.52753
61,7,61,10,0.40305
61,7,62,1,0.029462
61,7,62,2,0.030853
61,7,62,3,0.036014
61,7,62,4,0.043571
61,7,62,5,0.051124
61,7,62,6,0.072282
61,7,62,7,0.13147
61,7,62,8,0.13835
61,7,62,9,0.173
61,7,62,10,0.15817
61,7,200,1,0.14236
61,7,201,1,0.1386
61,7,202,1,0.051253
61,7,202,2,0.1382
61,7,203,1,0.048618
61,7,204,1,0.53701
61,7,204,2,0.54472
61,7,204,3,0.56622
61,7,204,4,0.50753
61,7,204,5,0.58997
61,7,204,6,0.65746
61,7,204,7,0.56442
61,7,204,8,0.53691
61,7,204,9,0.36354
61,7,204,10,0.55055
61,7,204,11,0.55407
61,7,204,12,0.55604
61,7,204,13,0.092958
61,7,204,14,0.1321
61,7,204,15,0.22919
61,7,204,16,0.17339
61,7,204,17,0.18909
61,7,204,18,0.19153
61,7,204,19,0.23577
61,7,204,20,0.15893
61,7,204,21,0.29341
61,7,204,22,0.1894
61,7,204,23,0.12095
61,7,204,24,0.20526
61,7,205,1,0.30512
61,7,206,1,0.11898
61,7,206,2,0.14637
61,7,206,3,0.16519
61,7,206,4,0.13715
61,7,206,5,0.13383
61,7,206,6,0.13352
61,7,206,7,0.14353
61,7,206,8,0.11738
61,7,206,9,0.10736
61,7,206,10,0.10287
61,7,206,11,0.10569
61,7,206,12,0.11328
61,7,207,1,0.064889
61,7,209,1,0.073057
61,7,209,2,0.074279
61,7,209,3,0.096845
61,7,209,4,0.071218
61,7,209,5,0.09314
61,7,209,6,0.067505
61,7,209,7,0.082139
61,7,209,8,0.0894
61,7,209,9,0.095762
61,7,209,10,0.070245
61,7,209,11,0.078261
61,7,209,12,0.074176
61,7,210,1,0.07107
61,7,210,2,0.091277
61,7,210,3,0.091009
61,7,210,4,0.079119
61,7,210,5,0.066339
61,7,210,6,0.07416
61,7,210,7,0.078258
61,7,210,8,0.092537
61,7,210,9,0.098826
61,7,210,10,0.082982
61,7,210,11,0.068976
61,7,210,12,0.086822
61,7,211,1,0.30512
61,7,211,2,0.15716
61,7,211,3,0.079978
61,7,212,1,0.5028
61,7,212,2,0.085636
61,7,212,3,0.11782
61,7,213,1,0.58366
61,7,213,2,0.075814
61,7,213,3,0.1369
61,7,214,1,0.61893
61,7,214,2,0.080711
61,7,214,3,0.10903
61,7,215,1,0.59359
61,7,215,2,0.08149
61,7,215,3,0.061129
61,7,216,1,0.095255
61,7,216,2,0.078296
61,7,216,3,0.069177
61,7,216,4,0.11676
61,7,216,5,0.062531
61,7,216,6,0.067887
61,7,217,1,0.072113
61,7,218,1,0.10215
61,7,218,2,0.1022
61,7,218,3,0.11044
61,7,218,4,0.098093
61,7,218,5,0.094255
61,7,218,6,0.094657
61,7,218,7,0.092852
61,7,218,8,0.099962
61,7,218,9,0.094669
61,7,218,10,0.098293
61,7,218,11,0.10345
61,7,218,12,0.092948
61,7,401,1,0.068597
61,7,402,1,0.18681
61,7,405,1,0.045633
61,7,406,1,0.028215
61,7,407,1,0.34784
61,7,410,1,0.12381
61,7,410,2,0.13616
61,7,410,3,0.18077
61,7,410,4,0.18809
61,7,410,5,0.13373
61,7,410,6,0.14288
61,7,410,7,0.16365
61,7,418,1,0.11263
61,7,420,1,0.23952
61,7,421,1,NaN
61,7,422,1,0.12325
61,7,425,1,0.077571
61,7,427,1,0.12335
61,7,427,2,0.10374
61,7,427,3,0.08769
61,7,427,4,0.092058
61,7,427,5,0.089656
61,8,61,9,0.68072
61,8,61,10,0.53211
61,8,62,1,0.030962
61,8,62,2,0.032266
61,8,62,3,0.036712
61,8,62,4,0.04287
61,8,62,5,0.049232
61,8,62,6,0.065684
61,8,62,7,0.10508
61,8,62,8,0.23071
61,8,62,9,0.21445
61,8,62,10,0.16528
61,8,200,1,0.1707
61,8,201,1,0.15067
61,8,202,1,0.046369
61,8,202,2,0.12939
61,8,203,1,0.050344
61,8,204,1,0.64637
61,8,204,2,0.63306
61,8,204,3,0.64757
61,8,204,4,0.54541
61,8,204,5,0.60407
61,8,204,6,0.61494
61,8,204,7,0.62352
61,8,204,8,0.63264
61,8,204,9,0.40226
61,8,204,10,0.62565
61,8,204,11,0.60536
61,8,204,12,0.70798
61,8,204,13,0.10385
61,8,204,14,0.17025
61,8,204,15,0.26769
61,8,204,16,0.20833
61,8,204,17,0.14559
61,8,204,18,0.102
61,8,204,19,0.24758
61,8,204,20,0.20334
61,8,204,21,0.31149
61,8,204,22,0.21975
61,8,204,23,0.12316
61,8,204,24,0.3359
61,8,205,1,0.31565
61,8,206,1,0.11254
61,8,206,2,0.12111
61,8,206,3,0.12262
61,8,206,4,0.12657
61,8,206,5,0.13682
61,8,206,6,0.1457
61,8,206,7,0.15706
61,8,206,8,0.1187
61,8,206,9,0.11148
61,8,206,10,0.1139
61,8,206,11,0.11062
61,8,206,12,0.11446
61,8,207,1,0.064507
61,8,209,1,0.072355
61,8,209,2,0.073308
61,8,209,3,0.074912
61,8,209,4,0.071667
61,8,209,5,0.070577
61,8,209,6,0.074183
61,8,209,7,0.07266
61,8,209,8,0.069793
61,8,209,9,0.086265
61,8,209,10,0.074871
61,8,209,11,0.073213
61,8,209,12,0.074542
61,8,210,1,0.071374
61,8,210,2,0.082304
61,8,210,3,0.075905
61,8,210,4,0.078097
61,8,210,5,0.072697
61,8,210,6,0.068403
61,8,210,7,0.077614
61,8,210,8,0.071015
61,8,210,9,0.079782
61,8,210,10,0.074228
61,8,210,11,0.064631
61,8,210,12,0.068762
61,8,211,1,0.31565
61,8,211,2,0.16252
61,8,211,3,0.07367
61,8,212,1,0.50379
61,8,212,2,0.099602
61,8,212,3,0.11247
61,8,213,1,0.59323
61,8,213,2,0.087116
61,8,213,3,0.13399
61,8,214,1,0.64125
61,8,214,2,0.084893
61,8,214,3,0.10929
61,8,215,1,0.6365
61,8,215,2,0.082298
61,8,215,3,0.064393
61,8,216,1,0.089499
61,8,216,2,0.077904
61,8,216,3,0.074816
61,8,216,4,0.08481
61,8,216,5,0.062144
61,8,216,6,0.081999
61,8,217,1,0.08011
61,8,218,1,0.10192
61,8,218,2,0.098565
61,8,218,3,0.10099
61,8,218,4,0.1012
61,8,218,5,0.1037
61,8,218,6,0.099084
61,8,218,7,0.093473
61,8,218,8,0.10248
61,8,218,9,0.10102
61,8,218,10,0.10753
61,8,218,11,0.10523
61,8,218,12,0.10074
61,8,401,1,0.071091
61,8,402,1,0.19169
61,8,405,1,0.047179
61,8,406,1,0.029033
61,8,407,1,0.36561
61,8,410,1,0.13485
61,8,410,2,0.14582
61,8,410,3,0.19667
61,8,410,4,0.19617
61,8,410,5,0.13301
61,8,410,6,0.15045
61,8,410,7,0.17641
61,8,418,1,0.11991
61,8,420,1,0.25098
61,8,421,1,NaN
61,8,422,1,0.13077
61,8,425,1,0.080525
61,8,427,1,0.12921
61,8,427,2,0.11062
61,8,427,3,0.093692
61,8,427,4,0.093635
61,8,427,5,0.092967
61,9,61,10,0.76817
61,9,62,1,0.031268
61,9,62,2,0.035191
61,9,62,3,0.035739
61,9,62,4,0.039433
61,9,62,5,0.04611
61,9,62,6,0.057576
61,9,62,7,0.092136
61,9,62,8,0.23695
61,9,62,9,0.37512
61,9,62,10,0.19574
61,9,200,1,0.17938
61,9,201,1,0.18691
61,9,202,1,0.039918
61,9,202,2,0.11123
61,9,203,1,0.041235
61,9,204,1,0.60002
61,9,204,2,0.63664
61,9,204,3,0.67986
61,9,204,4,0.57411
61,9,204,5,0.65015
61,9,204,6,0.64458
61,9,204,7,0.76112
61,9,204,8,0.71856
61,9,204,9,0.42647
61,9,204,10,0.6329
61,9,204,11,0.59882
61,9,204,12,0.66512
61,9,204,13,0.10403
61,9,204,14,0.14574
61,9,204,15,0.27462
61,9,204,16,0.19206
61,9,204,17,0.17031
61,9,204,18,0.099674
61,9,204,19,0.3865
61,9,204,20,0.28251
61,9,204,21,0.29261
61,9,204,22,0.19685
61,9,204,23,0.096539
61,9,204,24,0.24076
61,9,205,1,0.30096
61,9,206,1,0.13036
61,9,206,2,0.13936
61,9,206,3,0.14906
61,9,206,4,0.1752
61,9,206,5,0.18503
61,9,206,6,0.19101
61,9,206,7,0.19827
61,9,206,8,0.13795
61,9,206,9,0.09863
61,9,206,10,0.098999
61,9,206,11,0.10817
61,9,206,12,0.11864
61,9,207,1,0.059482
61,9,209,1,0.065839
61,9,209,2,0.069522
61,9,209,3,0.061034
61,9,209,4,0.061973
61,9,209,5,0.065369
61,9,209,6,0.061891
61,9,209,7,0.069298
61,9,209,8,0.06232
61,9,209,9,0.078618
61,9,209,10,0.066335
61,9,209,11,0.067817
61,9,209,12,0.071194
61,9,210,1,0.060711
61,9,210,2,0.075822
61,9,210,3,0.059741
61,9,210,4,0.081554
61,9,210,5,0.071857
61,9,210,6,0.060494
61,9,210,7,0.062218
61,9,210,8,0.062958
61,9,210,9,0.068213
61,9,210,10,0.06784
61,9,210,11,0.062258
61,9,210,12,0.059928
61,9,211,1,0.30096
61,9,211,2,0.14592
61,9,211,3,0.058724
61,9,212,1,0.40129
61,9,212,2,0.16189
61,9,212,3,0.082853
61,9,213,1,0.47338
61,9,213,2,0.17191
61,9,213,3,0.10661
61,9,214,1,0.52809
61,9,214,2,0.174
61,9,214,3,0.098718
61,9,215,1,0.55167
61,9,215,2,0.16822
61,9,215,3,0.063833
61,9,216,1,0.081097
61,9,216,2,0.077468
61,9,216,3,0.059972
61,9,216,4,0.084002
61,9,216,5,0.059571
61,9,216,6,0.072421
61,9,217,1,0.083392
61,9,218,1,0.092246
61,9,218,2,0.087523
61,9,218,3,0.089225
61,9,218,4,0.090799
61,9,218,5,0.09433
61,9,218,6,0.088774
61,9,218,7,0.089971
61,9,218,8,0.091335
61,9,218,9,0.089693
61,9,218,10,0.093908
61,9,218,11,0.093266
61,9,218,12,0.088512
61,9,401,1,0.066776
61,9,402,1,0.17083
61,9,405,1,0.04722
61,9,406,1,0.026756
61,9,407,1,0.33063
61,9,410,1,0.11945
61,9,410,2,0.13624
61,9,410,3,0.16837
61,9,410,4,0.16039
61,9,410,5,0.11461
61,9,410,6,0.14105
61,9,410,7,0.15726
61,9,418,1,0.11318
61,9,420,1,0.22564
61,9,421,1,NaN
61,9,422,1,0.12139
61,9,425,1,0.076929
61,9,427,1,0.12298
61,9,427,2,0.097931
61,9,427,3,0.081286
61,9,427,4,0.08303
61,9,427,5,0.0832
61,10,62,1,0.029525
61,10,62,2,0.032022
61,10,62,3,0.031829
61,10,62,4,0.035242
61,10,62,5,0.041019
61,10,62,6,0.050124
61,10,62,7,0.07772
61,10,62,8,0.21674
61,10,62,9,0.39695
61,10,62,10,0.29453
61,10,200,1,0.19296
61,10,201,1,0.19355
61,10,202,1,0.032058
61,10,202,2,0.083517
61,10,203,1,0.03587
61,10,204,1,0.54228
61,10,204,2,0.62458
61,10,204,3,0.6612
61,10,204,4,0.53652
61,10,204,5,0.62135
61,10,204,6,0.58311
61,10,204,7,0.70444
61,10,204,8,0.64743
61,10,204,9,0.37802
61,10,204,10,0.54314
61,10,204,11,0.5217
61,10,204,12,0.60327
61,10,204,13,0.098059
61,10,204,14,0.17846
61,10,204,15,0.29887
61,10,204,16,0.16191
61,10,204,17,0.18653
61,10,204,18,0.086986
61,10,204,19,0.36665
61,10,204,20,0.24592
61,10,204,21,0.27401
61,10,204,22,0.14619
61,10,204,23,0.085215
61,10,204,24,0.21249
61,10,205,1,0.26175
61,10,206,1,0.11795
61,10,206,2,0.1259
61,10,206,3,0.12976
61,10,206,4,0.15015
61,10,206,5,0.16022
61,10,206,6,0.18043
61,10,206,7,0.19595
61,10,206,8,0.13629
61,10,206,9,0.083572
61,10,206,10,0.086241
61,10,206,11,0.10121
61,10,206,12,0.10836
61,10,207,1,0.05252
61,10,209,1,0.057833
61,10,209,2,0.061395
61,10,209,3,0.05585
61,10,209,4,0.055326
61,10,209,5,0.055961
61,10,209,6,0.05616
61,10,209,7,0.068663
61,10,209,8,0.056467
61,10,209,9,0.074411
61,10,209,10,0.058512
61,10,209,11,0.059758
61,10,209,12,0.064413
61,10,210,1,0.056147
61,10,210,2,0.069545
61,10,210,3,0.052238
61,10,210,4,0.073089
61,10,210,5,0.062689
61,10,210,6,0.054868
61,10,210,7,0.060282
61,10,210,8,0.055575
61,10,210,9,0.062098
61,10,210,10,0.059586
61,10,210,11,0.055212
61,10,210,12,0.055774
61,10,211,1,0.26175
61,10,211,2,0.14202
61,10,211,3,0.061843
61,10,212,1,0.3208
61,10,212,2,0.22262
61,10,212,3,0.062429
61,10,213,1,0.37691
61,10,213,2,0.25687
61,10,213,3,0.077107
61,10,214,1,0.42716
